NÚMERO;DESCRIPCIÓN;SEDE;CIUDAD; PRECIO VENTA 
MD-2;EXAMEN MEDICO OCUPACIONAL PERIODICO;;TUNJA;38.900
MD-2;EXAMEN MEDICO OCUPACIONAL PERIODICO;;TURBO;51.950
MD-2;EXAMEN MEDICO OCUPACIONAL PERIODICO;;VALLEDUPAR;40.200
MD-2;EXAMEN MEDICO OCUPACIONAL PERIODICO;;VILLAVICENCIO;46.750
MD-2;EXAMEN MEDICO OCUPACIONAL PERIODICO;;YOPAL;49.900
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;ACACIAS;50.150
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;AGUACHICA;47.100
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;APARTADO;73.500
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;ARAUCA;64.050
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;ARMENIA;49.000
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;BARRANCABERMEJA;35.300
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;BARRANQUILLA II;37.850
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;BUCARAMANGA 3;35.300
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;BUENAVENTURA;94.800
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;BUGA;44.250
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;CAJICA;39.300
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;CARTAGENA;37.850
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;CARTAGO;51.000
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;CAUCASIA;62.350
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;CHIA;46.100
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;CUCUTA;43.900
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;DUITAMA;40.000
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;ESPINAL;50.600
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;FLORENCIA;44.550
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;IBAGUE;43.150
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;IPIALES I;46.250
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;LETICIA;70.850
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;LORICA;47.400
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;MANIZALES 3;45.500
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;MONTELIBANO;62.350
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;MONTERIA;50.800
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;MOSQUERA;42.700
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;NEIVA;40.500
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;OCAÑA;59.700
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;PASTO;50.250
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;PEREIRA;45.800
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;PITALITO;52.300
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;PLANETA RICA;65.850
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;POPAYAN;56.400
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;PUERTO ASIS;101.500
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;PUERTO BERRIO;58.000
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;PUERTO GAITAN;37.000
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;PUERTO TEJADA;55.500
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;QUIBDO;78.800
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;RIOHACHA;60.450
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;SAN ANDRES- ISLA;93.500
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;SAN GIL;41.800
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;SAN JOSE DEL GUAVIARE;76.900
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;SANTA MARTA;38.600
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;SINCELEJO;43.150
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;SOACHA;45.700
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;SOLEDAD;36.300
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;TOCANCIPA;41.450
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;TULUA;40.500
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;TUMACO;50.600
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;TUNJA;38.900
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;TURBO;51.950
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;VALLEDUPAR;40.200
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;VILLAVICENCIO;46.750
MD-3;EXAMEN MEDICO OCUPACIONAL DE EGRESO;;YOPAL;49.900
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;ACACIAS;50.150
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;AGUACHICA;50.800
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;APARTADO;73.500
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;ARAUCA;64.050
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;ARMENIA;53.800
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;BARBOSA SANTANDER;62.800
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;BARRANCABERMEJA;35.700
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;BARRANQUILLA II;37.850
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;BUCARAMANGA 3;35.300
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;BUENAVENTURA;127.600
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;BUGA;48.250
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;CAJICA;39.300
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;CARTAGENA;41.250
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;CARTAGO;49.950
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;CAUCASIA;63.000
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;CHIA;50.250
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;CUCUTA;111.800
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;DUITAMA;50.500
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;ESPINAL;50.600
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;FLORENCIA;50.250
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;FUNZA II;34.700
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;GIRARDOT;44.000
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;IBAGUE;51.950
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;IPIALES I;58.500
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;LETICIA;57.300
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;LORICA;50.500
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;MADRID II;34.700
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;MANIZALES 3;50.150
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;MONTELIBANO;63.000
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;MONTERIA;56.200
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;MOSQUERA;42.700
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;NEIVA;45.400
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;OCAÑA;59.700
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;PASTO;50.250
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;PEREIRA;45.800
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;PITALITO;44.600
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;PLANETA RICA;65.850
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;POPAYAN;83.800
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;PUERTO ASIS;119.250
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;PUERTO BERRIO;81.450
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;PUERTO CARREÑO;113.150
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;PUERTO GAITAN;37.000
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;PUERTO TEJADA;56.950
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;QUIBDO;95.850
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;RIOHACHA;71.550
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;SAN GIL;52.200
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;SANTA MARTA;41.800
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;SANTAFE DE ANTIOQUIA;85.550
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;SEGOVIA;60.000
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;SINCELEJO;46.750
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;SOACHA;47.000
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;SOGAMOSO;50.700
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;SOLEDAD;36.300
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;TOCANCIPA;40.800
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;TULUA;38.500
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;TUMACO;50.600
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;TUNJA;44.900
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;TURBO;63.500
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;VALLEDUPAR;40.200
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;VILLAVICENCIO;46.750
MD-4;EVALUACION MEDICA PARA TRABAJO EN ALTURAS ;;YOPAL;49.900
MD-5;CONSULTA MEDICA ESPECIALIZADA;;ACACIAS;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;AGUACHICA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;ARAUCA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;ARMENIA;112.150
MD-5;CONSULTA MEDICA ESPECIALIZADA;;BARBOSA SANTANDER;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;BARRANCABERMEJA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;BARRANQUILLA II;107.900
MD-5;CONSULTA MEDICA ESPECIALIZADA;;BUCARAMANGA 3;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;BUENAVENTURA;206.500
MD-5;CONSULTA MEDICA ESPECIALIZADA;;BUGA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;CAJICA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;CARTAGENA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;CARTAGO;131.450
MD-5;CONSULTA MEDICA ESPECIALIZADA;;CAUCASIA;115.250
MD-5;CONSULTA MEDICA ESPECIALIZADA;;CHIA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;CUCUTA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;DUITAMA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;ESPINAL;116.100
MD-5;CONSULTA MEDICA ESPECIALIZADA;;FLORENCIA;109.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;FUNZA II;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;GIRARDOT;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;IBAGUE;130.950
MD-5;CONSULTA MEDICA ESPECIALIZADA;;IPIALES I;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;LORICA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;MADRID II;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;MANIZALES 3;101.050
MD-5;CONSULTA MEDICA ESPECIALIZADA;;MONTELIBANO;115.250
MD-5;CONSULTA MEDICA ESPECIALIZADA;;MONTERIA;111.100
MD-5;CONSULTA MEDICA ESPECIALIZADA;;MOSQUERA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;NEIVA;109.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;OCAÑA;107.200
MD-5;CONSULTA MEDICA ESPECIALIZADA;;PASTO;90.100
MD-5;CONSULTA MEDICA ESPECIALIZADA;;PEREIRA;103.900
MD-5;CONSULTA MEDICA ESPECIALIZADA;;PITALITO;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;POPAYAN;120.500
MD-5;CONSULTA MEDICA ESPECIALIZADA;;PUERTO ASIS;119.250
MD-5;CONSULTA MEDICA ESPECIALIZADA;;PUERTO BERRIO;131.450
MD-5;CONSULTA MEDICA ESPECIALIZADA;;PUERTO GAITAN;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;PUERTO TEJADA;158.100
MD-5;CONSULTA MEDICA ESPECIALIZADA;;QUIBDO;261.300
MD-5;CONSULTA MEDICA ESPECIALIZADA;;RIOHACHA;103.600
MD-5;CONSULTA MEDICA ESPECIALIZADA;;SAN ANDRES- ISLA;198.500
MD-5;CONSULTA MEDICA ESPECIALIZADA;;SAN GIL;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;SANTA MARTA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;SINCELEJO;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;SOACHA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;SOGAMOSO;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;TOCANCIPA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;TULUA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;TUMACO;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;TUNJA;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;TURBO;113.150
MD-5;CONSULTA MEDICA ESPECIALIZADA;;VALLEDUPAR;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;VILLAVICENCIO;90.000
MD-5;CONSULTA MEDICA ESPECIALIZADA;;YOPAL;90.000
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;ACACIAS;30.550
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;AGUACHICA;40.200
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;APARTADO;57.100
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;ARAUCA;42.300
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;ARMENIA;35.900
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;BARBOSA SANTANDER;42.800
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;BARRANCABERMEJA;24.850
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;BARRANQUILLA II;40.000
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;BUCARAMANGA 3;25.550
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;BUENAVENTURA;50.500
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;BUGA;30.450
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;CAJICA;39.300
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;CARTAGENA;28.200
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;CARTAGO;39.650
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;CAUCASIA;33.750
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;CHIA;34.450
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;CUCUTA;29.150
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;DUITAMA;26.650
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;ESPINAL;55.600
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;FLORENCIA;39.800
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;FUNZA II;32.550
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;GIRARDOT;32.000
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;IBAGUE;31.000
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;IPIALES I;32.450
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;LETICIA;51.650
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;LORICA;35.550
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;MADRID II;32.550
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;MANIZALES 3;32.450
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;MITU;131.450
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;MONTELIBANO;33.750
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;MONTERIA;36.700
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;MOSQUERA;41.600
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;NEIVA;29.100
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;OCAÑA;38.600
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;PASTO;34.450
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;PEREIRA;24.700
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;PITALITO;45.300
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;PLANETA RICA;36.150
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;POPAYAN;43.800
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;PUERTO ASIS;52.300
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;PUERTO BERRIO;43.100
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;PUERTO CARREÑO;62.700
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;PUERTO GAITAN;22.400
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;PUERTO TEJADA;38.800
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;QUIBDO;86.700
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;RIOHACHA;39.500
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;SAN ANDRES- ISLA;49.800
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;SAN GIL;28.500
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;SAN JOSE DEL GUAVIARE;73.800
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;SANTA MARTA;34.450
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;SINCELEJO;30.100
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;SOACHA;30.300
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;SOGAMOSO;37.900
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;SOLEDAD;27.700
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;TOCANCIPA;33.950
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;TULUA;32.800
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;TUMACO;52.000
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;TUNJA;30.250
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;TURBO;48.000
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;VALLEDUPAR;32.700
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;VILLAGARZON;40.500
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;VILLAVICENCIO;34.350
OPTO-1;EXAMEN OPTOMETRICO OCUPACIONAL;;YOPAL;28.900
OPTO-2;VISIOMETRIA OCUPACIONAL;;ACACIAS;34.250
OPTO-2;VISIOMETRIA OCUPACIONAL;;AGUACHICA;24.000
OPTO-2;VISIOMETRIA OCUPACIONAL;;APARTADO;46.800
OPTO-2;VISIOMETRIA OCUPACIONAL;;ARAUCA;39.350
OPTO-2;VISIOMETRIA OCUPACIONAL;;ARMENIA;20.700
OPTO-2;VISIOMETRIA OCUPACIONAL;;BARBOSA SANTANDER;12.900
OPTO-2;VISIOMETRIA OCUPACIONAL;;BARRANCABERMEJA;18.400
OPTO-2;VISIOMETRIA OCUPACIONAL;;BARRANQUILLA II;20.400
OPTO-2;VISIOMETRIA OCUPACIONAL;;BUCARAMANGA 3;19.100
OPTO-2;VISIOMETRIA OCUPACIONAL;;BUENAVENTURA;33.100
OPTO-2;VISIOMETRIA OCUPACIONAL;;BUGA;24.200
OPTO-2;VISIOMETRIA OCUPACIONAL;;CAJICA;29.400
OPTO-2;VISIOMETRIA OCUPACIONAL;;CARTAGENA;20.500
OPTO-2;VISIOMETRIA OCUPACIONAL;;CARTAGO;26.300
OPTO-2;VISIOMETRIA OCUPACIONAL;;CAUCASIA;18.700
OPTO-2;VISIOMETRIA OCUPACIONAL;;CHIA;31.500
OPTO-2;VISIOMETRIA OCUPACIONAL;;CUCUTA;30.250
OPTO-2;VISIOMETRIA OCUPACIONAL;;DUITAMA;26.950
OPTO-2;VISIOMETRIA OCUPACIONAL;;ESPINAL;35.950
OPTO-2;VISIOMETRIA OCUPACIONAL;;FLORENCIA;35.200
OPTO-2;VISIOMETRIA OCUPACIONAL;;FUNZA II;24.100
OPTO-2;VISIOMETRIA OCUPACIONAL;;GIRARDOT;23.300
OPTO-2;VISIOMETRIA OCUPACIONAL;;IBAGUE;27.350
OPTO-2;VISIOMETRIA OCUPACIONAL;;INIRIDA;85.550
OPTO-2;VISIOMETRIA OCUPACIONAL;;IPIALES I;27.700
OPTO-2;VISIOMETRIA OCUPACIONAL;;LETICIA;50.700
OPTO-2;VISIOMETRIA OCUPACIONAL;;LORICA;24.900
OPTO-2;VISIOMETRIA OCUPACIONAL;;MADRID II;24.100
OPTO-2;VISIOMETRIA OCUPACIONAL;;MANIZALES 3;23.250
OPTO-2;VISIOMETRIA OCUPACIONAL;;MITU;39.500
OPTO-2;VISIOMETRIA OCUPACIONAL;;MONTELIBANO;22.400
OPTO-2;VISIOMETRIA OCUPACIONAL;;MONTERIA;22.600
OPTO-2;VISIOMETRIA OCUPACIONAL;;MOSQUERA;28.900
OPTO-2;VISIOMETRIA OCUPACIONAL;;NEIVA;26.500
OPTO-2;VISIOMETRIA OCUPACIONAL;;OCAÑA;37.000
OPTO-2;VISIOMETRIA OCUPACIONAL;;PASTO;36.700
OPTO-2;VISIOMETRIA OCUPACIONAL;;PEREIRA;22.700
OPTO-2;VISIOMETRIA OCUPACIONAL;;PITALITO;29.200
OPTO-2;VISIOMETRIA OCUPACIONAL;;PLANETA RICA;21.400
OPTO-2;VISIOMETRIA OCUPACIONAL;;POPAYAN;43.800
OPTO-2;VISIOMETRIA OCUPACIONAL;;PUERTO ASIS;41.500
OPTO-2;VISIOMETRIA OCUPACIONAL;;PUERTO BERRIO;27.500
OPTO-2;VISIOMETRIA OCUPACIONAL;;PUERTO CARREÑO;58.000
OPTO-2;VISIOMETRIA OCUPACIONAL;;PUERTO GAITAN;22.500
OPTO-2;VISIOMETRIA OCUPACIONAL;;PUERTO TEJADA;23.200
OPTO-2;VISIOMETRIA OCUPACIONAL;;QUIBDO;78.700
OPTO-2;VISIOMETRIA OCUPACIONAL;;RIOHACHA;36.400
OPTO-2;VISIOMETRIA OCUPACIONAL;;SAN ANDRES- ISLA;43.200
OPTO-2;VISIOMETRIA OCUPACIONAL;;SAN GIL;20.800
OPTO-2;VISIOMETRIA OCUPACIONAL;;SAN JOSE DEL GUAVIARE;48.800
OPTO-2;VISIOMETRIA OCUPACIONAL;;SANTA MARTA;20.800
OPTO-2;VISIOMETRIA OCUPACIONAL;;SANTAFE DE ANTIOQUIA;47.000
OPTO-2;VISIOMETRIA OCUPACIONAL;;SEGOVIA;22.700
OPTO-2;VISIOMETRIA OCUPACIONAL;;SINCELEJO;23.850
OPTO-2;VISIOMETRIA OCUPACIONAL;;SOACHA;27.600
OPTO-2;VISIOMETRIA OCUPACIONAL;;SOGAMOSO;37.100
OPTO-2;VISIOMETRIA OCUPACIONAL;;SOLEDAD;17.500
OPTO-2;VISIOMETRIA OCUPACIONAL;;TOCANCIPA;32.550
OPTO-2;VISIOMETRIA OCUPACIONAL;;TULUA;26.300
OPTO-2;VISIOMETRIA OCUPACIONAL;;TUMACO;45.100
OPTO-2;VISIOMETRIA OCUPACIONAL;;TUNJA;26.700
OPTO-2;VISIOMETRIA OCUPACIONAL;;TURBO;30.350
OPTO-2;VISIOMETRIA OCUPACIONAL;;VALLEDUPAR;29.300
OPTO-2;VISIOMETRIA OCUPACIONAL;;VILLAVICENCIO;34.350
OPTO-2;VISIOMETRIA OCUPACIONAL;;YOPAL;25.600
PSICO-1;PRUEBA PSICOSENSOMETRICA;;ACACIAS;74.550
PSICO-1;PRUEBA PSICOSENSOMETRICA;;AGUACHICA;72.600
PSICO-1;PRUEBA PSICOSENSOMETRICA;;APARTADO;77.850
PSICO-1;PRUEBA PSICOSENSOMETRICA;;ARAUCA;207.550
PSICO-1;PRUEBA PSICOSENSOMETRICA;;ARMENIA;75.900
PSICO-1;PRUEBA PSICOSENSOMETRICA;;BARRANCABERMEJA;66.800
PSICO-1;PRUEBA PSICOSENSOMETRICA;;BARRANQUILLA II;64.800
PSICO-1;PRUEBA PSICOSENSOMETRICA;;BUCARAMANGA 3;67.850
PSICO-1;PRUEBA PSICOSENSOMETRICA;;BUENAVENTURA;145.700
PSICO-1;PRUEBA PSICOSENSOMETRICA;;BUGA;77.600
PSICO-1;PRUEBA PSICOSENSOMETRICA;;CAJICA;40.700
PSICO-1;PRUEBA PSICOSENSOMETRICA;;CARTAGENA;58.200
PSICO-1;PRUEBA PSICOSENSOMETRICA;;CARTAGO;68.400
PSICO-1;PRUEBA PSICOSENSOMETRICA;;CAUCASIA;101.550
PSICO-1;PRUEBA PSICOSENSOMETRICA;;CHIA;53.100
PSICO-1;PRUEBA PSICOSENSOMETRICA;;CUCUTA;61.500
PSICO-1;PRUEBA PSICOSENSOMETRICA;;DUITAMA;54.950
